session,condition,time,data,time_sec
7,900sc,9,4.0,0.47500000000000003
7,900sc,10,2.0,0.525
7,900sc,11,5.0,0.5750000000000001
7,900sc,12,2.0,0.6250000000000001
7,900sc,13,3.0,0.675
7,900sc,14,2.0,0.7250000000000001
7,900sc,15,0.0,0.775
7,900sc,16,4.0,0.8250000000000001
7,900sc,17,0.0,0.8750000000000001
7,900sc,18,2.0,0.925
7,900sc,19,0.0,0.9750000000000001
7,900sc,20,3.0,1.025
7,900sc,21,1.0,1.075
7,900sc,22,3.0,1.125
7,900sc,23,1.0,1.175
7,900sc,24,4.0,1.225
7,900sc,25,2.0,1.275
7,900sc,26,1.0,1.325
7,900sc,27,4.0,1.375
7,900sc,28,3.0,1.425
7,900sc,29,1.0,1.475
7,900sc,30,1.0,1.525
7,900sc,31,1.0,1.575
7,900sc,32,0.0,1.625
7,900sc,33,0.0,1.675
7,900sc,34,0.0,1.725
7,900sc,35,0.0,1.775
8,300sc,0,2.0,0.025
8,300sc,1,0.0,0.07500000000000001
8,300sc,2,7.0,0.125
8,300sc,3,3.0,0.17500000000000002
8,300sc,4,5.0,0.225
8,300sc,5,6.0,0.275
8,300sc,6,3.0,0.32500000000000007
8,300sc,7,3.0,0.37500000000000006
8,300sc,8,2.0,0.42500000000000004
8,300sc,9,0.0,0.47500000000000003
8,300sc,10,0.0,0.525
8,300sc,11,0.0,0.5750000000000001
8,300sc,12,0.0,0.6250000000000001
8,300sc,13,0.0,0.675
8,300sc,14,0.0,0.7250000000000001
8,300sc,15,0.0,0.775
8,300sc,16,0.0,0.8250000000000001
8,300sc,17,0.0,0.8750000000000001
8,300sc,18,0.0,0.925
8,300sc,19,0.0,0.9750000000000001
8,300sc,20,0.0,1.025
8,300sc,21,0.0,1.075
8,300sc,22,0.0,1.125
8,300sc,23,0.0,1.175
8,300sc,24,0.0,1.225
8,300sc,25,0.0,1.275
8,300sc,26,0.0,1.325
8,300sc,27,0.0,1.375
8,300sc,28,0.0,1.425
8,300sc,29,0.0,1.475
8,300sc,30,0.0,1.525
8,300sc,31,0.0,1.575
8,300sc,32,0.0,1.625
8,300sc,33,0.0,1.675
8,300sc,34,0.0,1.725
8,300sc,35,0.0,1.775
8,600sc,0,2.0,0.025
8,600sc,1,1.0,0.07500000000000001
8,600sc,2,5.0,0.125
8,600sc,3,4.0,0.17500000000000002
8,600sc,4,4.0,0.225
8,600sc,5,12.0,0.275
8,600sc,6,9.0,0.32500000000000007
8,600sc,7,13.0,0.37500000000000006
8,600sc,8,14.0,0.42500000000000004
8,600sc,9,9.0,0.47500000000000003
8,600sc,10,8.0,0.525
8,600sc,11,5.0,0.5750000000000001
8,600sc,12,4.0,0.6250000000000001
8,600sc,13,2.0,0.675
8,600sc,14,2.0,0.7250000000000001
8,600sc,15,2.0,0.775
8,600sc,16,2.0,0.8250000000000001
8,600sc,17,0.0,0.8750000000000001
8,600sc,18,1.0,0.925
8,600sc,19,1.0,0.9750000000000001
8,600sc,20,0.0,1.025
8,600sc,21,0.0,1.075
8,600sc,22,0.0,1.125
8,600sc,23,0.0,1.175
8,600sc,24,0.0,1.225
8,600sc,25,0.0,1.275
8,600sc,26,0.0,1.325
8,600sc,27,0.0,1.375
8,600sc,28,0.0,1.425
8,600sc,29,0.0,1.475
8,600sc,30,0.0,1.525
8,600sc,31,0.0,1.575
8,600sc,32,0.0,1.625
8,600sc,33,0.0,1.675
8,600sc,34,0.0,1.725
8,600sc,35,0.0,1.775
8,900sc,0,1.0,0.025
8,900sc,1,0.0,0.07500000000000001
8,900sc,2,2.0,0.125
8,900sc,3,4.0,0.17500000000000002
8,900sc,4,7.0,0.225
8,900sc,5,5.0,0.275
8,900sc,6,3.0,0.32500000000000007
8,900sc,7,10.0,0.37500000000000006
8,900sc,8,3.0,0.42500000000000004
8,900sc,9,3.0,0.47500000000000003
8,900sc,10,4.0,0.525
8,900sc,11,2.0,0.5750000000000001
8,900sc,12,2.0,0.6250000000000001
8,900sc,13,0.0,0.675
8,900sc,14,1.0,0.7250000000000001
8,900sc,15,1.0,0.775
8,900sc,16,4.0,0.8250000000000001
8,900sc,17,0.0,0.8750000000000001
8,900sc,18,3.0,0.925
8,900sc,19,0.0,0.9750000000000001
8,900sc,20,4.0,1.025
8,900sc,21,1.0,1.075
8,900sc,22,3.0,1.125
8,900sc,23,1.0,1.175
8,900sc,24,1.0,1.225
8,900sc,25,1.0,1.275
8,900sc,26,0.0,1.325
8,900sc,27,1.0,1.375
8,900sc,28,1.0,1.425
8,900sc,29,1.0,1.475
8,900sc,30,0.0,1.525
8,900sc,31,0.0,1.575
8,900sc,32,1.0,1.625
8,900sc,33,0.0,1.675
8,900sc,34,0.0,1.725
8,900sc,35,0.0,1.775
9,300sc,0,5.0,0.025
9,300sc,1,6.0,0.07500000000000001
9,300sc,2,12.0,0.125
9,300sc,3,10.0,0.17500000000000002
9,300sc,4,19.0,0.225
9,300sc,5,11.0,0.275
9,300sc,6,19.0,0.32500000000000007
9,300sc,7,9.0,0.37500000000000006
9,300sc,8,0.0,0.42500000000000004
9,300sc,9,0.0,0.47500000000000003
9,300sc,10,0.0,0.525
9,300sc,11,0.0,0.5750000000000001
9,300sc,12,0.0,0.6250000000000001
9,300sc,13,0.0,0.675
9,300sc,14,0.0,0.7250000000000001
9,300sc,15,0.0,0.775
9,300sc,16,0.0,0.8250000000000001
9,300sc,17,0.0,0.8750000000000001
9,300sc,18,0.0,0.925
9,300sc,19,0.0,0.9750000000000001
9,300sc,20,0.0,1.025
9,300sc,21,0.0,1.075
9,300sc,22,0.0,1.125
9,300sc,23,0.0,1.175
9,300sc,24,0.0,1.225
9,300sc,25,0.0,1.275
9,300sc,26,0.0,1.325
9,300sc,27,0.0,1.375
9,300sc,28,0.0,1.425
9,300sc,29,0.0,1.475
9,300sc,30,0.0,1.525
9,300sc,31,0.0,1.575
9,300sc,32,0.0,1.625
9,300sc,33,0.0,1.675
9,300sc,34,0.0,1.725
9,300sc,35,0.0,1.775
9,600sc,0,2.0,0.025
9,600sc,1,1.0,0.07500000000000001
9,600sc,2,1.0,0.125
9,600sc,3,5.0,0.17500000000000002
9,600sc,4,2.0,0.225
9,600sc,5,2.0,0.275
9,600sc,6,5.0,0.32500000000000007
9,600sc,7,12.0,0.37500000000000006
9,600sc,8,4.0,0.42500000000000004
9,600sc,9,7.0,0.47500000000000003
9,600sc,10,8.0,0.525
9,600sc,11,7.0,0.5750000000000001
9,600sc,12,10.0,0.6250000000000001
9,600sc,13,3.0,0.675
9,600sc,14,6.0,0.7250000000000001
9,600sc,15,7.0,0.775
9,600sc,16,3.0,0.8250000000000001
9,600sc,17,1.0,0.8750000000000001
9,600sc,18,0.0,0.925
9,600sc,19,0.0,0.9750000000000001
9,600sc,20,0.0,1.025
9,600sc,21,0.0,1.075
9,600sc,22,0.0,1.125
9,600sc,23,0.0,1.175
9,600sc,24,0.0,1.225
9,600sc,25,0.0,1.275
9,600sc,26,0.0,1.325
9,600sc,27,0.0,1.375
9,600sc,28,0.0,1.425
9,600sc,29,0.0,1.475
9,600sc,30,0.0,1.525
9,600sc,31,0.0,1.575
9,600sc,32,0.0,1.625
9,600sc,33,0.0,1.675
9,600sc,34,0.0,1.725
9,600sc,35,0.0,1.775
9,900sc,0,2.0,0.025
9,900sc,1,4.0,0.07500000000000001
9,900sc,2,5.0,0.125
9,900sc,3,11.0,0.17500000000000002
9,900sc,4,13.0,0.225
9,900sc,5,4.0,0.275
9,900sc,6,6.0,0.32500000000000007
9,900sc,7,1.0,0.37500000000000006
9,900sc,8,6.0,0.42500000000000004
9,900sc,9,2.0,0.47500000000000003
9,900sc,10,4.0,0.525
9,900sc,11,6.0,0.5750000000000001
9,900sc,12,4.0,0.6250000000000001
9,900sc,13,2.0,0.675
9,900sc,14,0.0,0.7250000000000001
9,900sc,15,2.0,0.775
9,900sc,16,3.0,0.8250000000000001
9,900sc,17,3.0,0.8750000000000001
9,900sc,18,1.0,0.925
9,900sc,19,2.0,0.9750000000000001
9,900sc,20,4.0,1.025
9,900sc,21,3.0,1.075
9,900sc,22,3.0,1.125
9,900sc,23,3.0,1.175
9,900sc,24,5.0,1.225
9,900sc,25,0.0,1.275
9,900sc,26,2.0,1.325
9,900sc,27,1.0,1.375
9,900sc,28,1.0,1.425
9,900sc,29,3.0,1.475
9,900sc,30,0.0,1.525
9,900sc,31,0.0,1.575
9,900sc,32,0.0,1.625
9,900sc,33,0.0,1.675
9,900sc,34,0.0,1.725
9,900sc,35,0.0,1.775
10,300sc,0,0.0,0.025
10,300sc,1,0.0,0.07500000000000001
10,300sc,2,0.0,0.125
10,300sc,3,1.0,0.17500000000000002
10,300sc,4,2.0,0.225
10,300sc,5,1.0,0.275
10,300sc,6,1.0,0.32500000000000007
10,300sc,7,2.0,0.37500000000000006
10,300sc,8,1.0,0.42500000000000004
10,300sc,9,0.0,0.47500000000000003
10,300sc,10,0.0,0.525
10,300sc,11,0.0,0.5750000000000001
10,300sc,12,0.0,0.6250000000000001
10,300sc,13,0.0,0.675
10,300sc,14,0.0,0.7250000000000001
10,300sc,15,0.0,0.775
10,300sc,16,0.0,0.8250000000000001
10,300sc,17,0.0,0.8750000000000001
10,300sc,18,0.0,0.925
10,300sc,19,0.0,0.9750000000000001
10,300sc,20,0.0,1.025
10,300sc,21,0.0,1.075
10,300sc,22,0.0,1.125
10,300sc,23,0.0,1.175
10,300sc,24,0.0,1.225
10,300sc,25,0.0,1.275
10,300sc,26,0.0,1.325
10,300sc,27,0.0,1.375
10,300sc,28,0.0,1.425
10,300sc,29,0.0,1.475
10,300sc,30,0.0,1.525
10,300sc,31,0.0,1.575
10,300sc,32,0.0,1.625
10,300sc,33,0.0,1.675
10,300sc,34,0.0,1.725
10,300sc,35,0.0,1.775
10,600sc,0,1.0,0.025
10,600sc,1,0.0,0.07500000000000001
10,600sc,2,0.0,0.125
10,600sc,3,0.0,0.17500000000000002
10,600sc,4,0.0,0.225
10,600sc,5,0.0,0.275
10,600sc,6,3.0,0.32500000000000007
10,600sc,7,0.0,0.37500000000000006
10,600sc,8,1.0,0.42500000000000004
10,600sc,9,1.0,0.47500000000000003
10,600sc,10,3.0,0.525
10,600sc,11,0.0,0.5750000000000001
10,600sc,12,1.0,0.6250000000000001
10,600sc,13,2.0,0.675
10,600sc,14,3.0,0.7250000000000001
10,600sc,15,2.0,0.775
10,600sc,16,1.0,0.8250000000000001
10,600sc,17,0.0,0.8750000000000001
10,600sc,18,0.0,0.925
10,600sc,19,2.0,0.9750000000000001
10,600sc,20,0.0,1.025
10,600sc,21,0.0,1.075
10,600sc,22,0.0,1.125
10,600sc,23,0.0,1.175
10,600sc,24,0.0,1.225
10,600sc,25,0.0,1.275
10,600sc,26,0.0,1.325
10,600sc,27,0.0,1.375
10,600sc,28,0.0,1.425
10,600sc,29,0.0,1.475
10,600sc,30,0.0,1.525
10,600sc,31,0.0,1.575
10,600sc,32,0.0,1.625
10,600sc,33,0.0,1.675
10,600sc,34,0.0,1.725
10,600sc,35,0.0,1.775
10,900sc,0,0.0,0.025
10,900sc,1,0.0,0.07500000000000001
10,900sc,2,0.0,0.125
10,900sc,3,1.0,0.17500000000000002
10,900sc,4,0.0,0.225
10,900sc,5,0.0,0.275
10,900sc,6,1.0,0.32500000000000007
10,900sc,7,1.0,0.37500000000000006
10,900sc,8,0.0,0.42500000000000004
10,900sc,9,2.0,0.47500000000000003
10,900sc,10,0.0,0.525
10,900sc,11,1.0,0.5750000000000001
10,900sc,12,0.0,0.6250000000000001
10,900sc,13,0.0,0.675
10,900sc,14,1.0,0.7250000000000001
10,900sc,15,1.0,0.775
10,900sc,16,2.0,0.8250000000000001
10,900sc,17,0.0,0.8750000000000001
10,900sc,18,0.0,0.925
10,900sc,19,1.0,0.9750000000000001
10,900sc,20,2.0,1.025
10,900sc,21,1.0,1.075
10,900sc,22,3.0,1.125
10,900sc,23,0.0,1.175
10,900sc,24,0.0,1.225
10,900sc,25,2.0,1.275
10,900sc,26,1.0,1.325
10,900sc,27,0.0,1.375
10,900sc,28,0.0,1.425
10,900sc,29,3.0,1.475
10,900sc,30,0.0,1.525
10,900sc,31,0.0,1.575
10,900sc,32,0.0,1.625
10,900sc,33,0.0,1.675
10,900sc,34,0.0,1.725
10,900sc,35,0.0,1.775
11,300sc,0,7.0,0.025
11,300sc,1,0.0,0.07500000000000001
11,300sc,2,2.0,0.125
11,300sc,3,8.0,0.17500000000000002
11,300sc,4,6.0,0.225
11,300sc,5,14.0,0.275
11,300sc,6,10.0,0.32500000000000007
11,300sc,7,2.0,0.37500000000000006
11,300sc,8,1.0,0.42500000000000004
11,300sc,9,0.0,0.47500000000000003
11,300sc,10,0.0,0.525
11,300sc,11,0.0,0.5750000000000001
11,300sc,12,0.0,0.6250000000000001
11,300sc,13,0.0,0.675
11,300sc,14,0.0,0.7250000000000001
11,300sc,15,0.0,0.775
11,300sc,16,0.0,0.8250000000000001
11,300sc,17,0.0,0.8750000000000001
11,300sc,18,0.0,0.925
11,300sc,19,0.0,0.9750000000000001
11,300sc,20,0.0,1.025
11,300sc,21,0.0,1.075
11,300sc,22,0.0,1.125
11,300sc,23,0.0,1.175
11,300sc,24,0.0,1.225
11,300sc,25,0.0,1.275
11,300sc,26,0.0,1.325
11,300sc,27,0.0,1.375
11,300sc,28,0.0,1.425
11,300sc,29,0.0,1.475
11,300sc,30,0.0,1.525
11,300sc,31,0.0,1.575
11,300sc,32,0.0,1.625
11,300sc,33,0.0,1.675
11,300sc,34,0.0,1.725
11,300sc,35,0.0,1.775
11,600sc,0,0.0,0.025
11,600sc,1,1.0,0.07500000000000001
11,600sc,2,3.0,0.125
11,600sc,3,5.0,0.17500000000000002
11,600sc,4,2.0,0.225
11,600sc,5,3.0,0.275
11,600sc,6,9.0,0.32500000000000007
11,600sc,7,9.0,0.37500000000000006
11,600sc,8,14.0,0.42500000000000004
11,600sc,9,15.0,0.47500000000000003
11,600sc,10,5.0,0.525
11,600sc,11,8.0,0.5750000000000001
11,600sc,12,5.0,0.6250000000000001
11,600sc,13,8.0,0.675
11,600sc,14,7.0,0.7250000000000001
11,600sc,15,1.0,0.775
11,600sc,16,2.0,0.8250000000000001
11,600sc,17,1.0,0.8750000000000001
11,600sc,18,2.0,0.925
11,600sc,19,1.0,0.9750000000000001
11,600sc,20,1.0,1.025
11,600sc,21,0.0,1.075
11,600sc,22,0.0,1.125
11,600sc,23,0.0,1.175
11,600sc,24,0.0,1.225
11,600sc,25,0.0,1.275
11,600sc,26,0.0,1.325
11,600sc,27,0.0,1.375
11,600sc,28,0.0,1.425
11,600sc,29,0.0,1.475
11,600sc,30,0.0,1.525
11,600sc,31,0.0,1.575
11,600sc,32,0.0,1.625
11,600sc,33,0.0,1.675
11,600sc,34,0.0,1.725
11,600sc,35,0.0,1.775
11,900sc,0,0.0,0.025
11,900sc,1,0.0,0.07500000000000001
11,900sc,2,0.0,0.125
11,900sc,3,1.0,0.17500000000000002
11,900sc,4,2.0,0.225
11,900sc,5,4.0,0.275
11,900sc,6,1.0,0.32500000000000007
11,900sc,7,4.0,0.37500000000000006
11,900sc,8,5.0,0.42500000000000004
11,900sc,9,4.0,0.47500000000000003
11,900sc,10,7.0,0.525
11,900sc,11,3.0,0.5750000000000001
11,900sc,12,2.0,0.6250000000000001
11,900sc,13,1.0,0.675
11,900sc,14,2.0,0.7250000000000001
11,900sc,15,3.0,0.775
11,900sc,16,2.0,0.8250000000000001
11,900sc,17,3.0,0.8750000000000001
11,900sc,18,3.0,0.925
11,900sc,19,0.0,0.9750000000000001
11,900sc,20,1.0,1.025
11,900sc,21,0.0,1.075
11,900sc,22,0.0,1.125
11,900sc,23,0.0,1.175
11,900sc,24,1.0,1.225
11,900sc,25,2.0,1.275
11,900sc,26,0.0,1.325
11,900sc,27,0.0,1.375
11,900sc,28,0.0,1.425
11,900sc,29,2.0,1.475
11,900sc,30,0.0,1.525
11,900sc,31,0.0,1.575
11,900sc,32,0.0,1.625
11,900sc,33,0.0,1.675
11,900sc,34,0.0,1.725
11,900sc,35,0.0,1.775
12,300sc,0,,0.025
12,300sc,1,,0.07500000000000001
12,300sc,2,,0.125
12,300sc,3,,0.17500000000000002
12,300sc,4,,0.225
12,300sc,5,,0.275
12,300sc,6,,0.32500000000000007
12,300sc,7,,0.37500000000000006
12,300sc,8,,0.42500000000000004
12,300sc,9,,0.47500000000000003
12,300sc,10,,0.525
12,300sc,11,,0.5750000000000001
12,300sc,12,,0.6250000000000001
12,300sc,13,,0.675
12,300sc,14,,0.7250000000000001
12,300sc,15,,0.775
12,300sc,16,,0.8250000000000001
12,300sc,17,,0.8750000000000001
12,300sc,18,,0.925
12,300sc,19,,0.9750000000000001
12,300sc,20,,1.025
12,300sc,21,,1.075
12,300sc,22,,1.125
12,300sc,23,,1.175
12,300sc,24,,1.225
12,300sc,25,,1.275
12,300sc,26,,1.325
12,300sc,27,,1.375
12,300sc,28,,1.425
12,300sc,29,,1.475
12,300sc,30,,1.525
12,300sc,31,,1.575
12,300sc,32,,1.625
12,300sc,33,,1.675
12,300sc,34,,1.725
12,300sc,35,,1.775
12,600sc,0,0.0,0.025
12,600sc,1,0.0,0.07500000000000001
12,600sc,2,2.0,0.125
12,600sc,3,1.0,0.17500000000000002
12,600sc,4,5.0,0.225
12,600sc,5,7.0,0.275
12,600sc,6,3.0,0.32500000000000007
12,600sc,7,5.0,0.37500000000000006
12,600sc,8,3.0,0.42500000000000004
12,600sc,9,5.0,0.47500000000000003
12,600sc,10,0.0,0.525
12,600sc,11,2.0,0.5750000000000001
12,600sc,12,1.0,0.6250000000000001
12,600sc,13,2.0,0.675
12,600sc,14,0.0,0.7250000000000001
12,600sc,15,1.0,0.775
12,600sc,16,0.0,0.8250000000000001
12,600sc,17,1.0,0.8750000000000001
12,600sc,18,0.0,0.925
12,600sc,19,0.0,0.9750000000000001
12,600sc,20,0.0,1.025
12,600sc,21,0.0,1.075
12,600sc,22,0.0,1.125
12,600sc,23,0.0,1.175
12,600sc,24,0.0,1.225
12,600sc,25,0.0,1.275
12,600sc,26,0.0,1.325
12,600sc,27,0.0,1.375
12,600sc,28,0.0,1.425
12,600sc,29,0.0,1.475
12,600sc,30,0.0,1.525
12,600sc,31,0.0,1.575
12,600sc,32,0.0,1.625
12,600sc,33,0.0,1.675
12,600sc,34,0.0,1.725
12,600sc,35,0.0,1.775
12,900sc,0,0.0,0.025
12,900sc,1,0.0,0.07500000000000001
12,900sc,2,1.0,0.125
12,900sc,3,0.0,0.17500000000000002
12,900sc,4,2.0,0.225
12,900sc,5,1.0,0.275
12,900sc,6,1.0,0.32500000000000007
12,900sc,7,1.0,0.37500000000000006
12,900sc,8,2.0,0.42500000000000004
12,900sc,9,3.0,0.47500000000000003
12,900sc,10,1.0,0.525
12,900sc,11,1.0,0.5750000000000001
12,900sc,12,1.0,0.6250000000000001
12,900sc,13,0.0,0.675
12,900sc,14,1.0,0.7250000000000001
12,900sc,15,1.0,0.775
12,900sc,16,0.0,0.8250000000000001
12,900sc,17,0.0,0.8750000000000001
12,900sc,18,0.0,0.925
12,900sc,19,0.0,0.9750000000000001
12,900sc,20,2.0,1.025
12,900sc,21,0.0,1.075
12,900sc,22,0.0,1.125
12,900sc,23,0.0,1.175
12,900sc,24,1.0,1.225
12,900sc,25,0.0,1.275
12,900sc,26,1.0,1.325
12,900sc,27,0.0,1.375
12,900sc,28,0.0,1.425
12,900sc,29,0.0,1.475
12,900sc,30,0.0,1.525
12,900sc,31,0.0,1.575
12,900sc,32,0.0,1.625
12,900sc,33,0.0,1.675
12,900sc,34,0.0,1.725
12,900sc,35,0.0,1.775
13,300sc,0,0.0,0.025
13,300sc,1,0.0,0.07500000000000001
13,300sc,2,0.0,0.125
13,300sc,3,0.0,0.17500000000000002
13,300sc,4,0.0,0.225
13,300sc,5,0.0,0.275
13,300sc,6,1.0,0.32500000000000007
13,300sc,7,1.0,0.37500000000000006
13,300sc,8,2.0,0.42500000000000004
13,300sc,9,0.0,0.47500000000000003
13,300sc,10,0.0,0.525
13,300sc,11,0.0,0.5750000000000001
13,300sc,12,0.0,0.6250000000000001
13,300sc,13,0.0,0.675
13,300sc,14,0.0,0.7250000000000001
13,300sc,15,0.0,0.775
13,300sc,16,0.0,0.8250000000000001
13,300sc,17,0.0,0.8750000000000001
13,300sc,18,0.0,0.925
13,300sc,19,0.0,0.9750000000000001
13,300sc,20,0.0,1.025
13,300sc,21,0.0,1.075
13,300sc,22,0.0,1.125
13,300sc,23,0.0,1.175
13,300sc,24,0.0,1.225
13,300sc,25,0.0,1.275
13,300sc,26,0.0,1.325
13,300sc,27,0.0,1.375
13,300sc,28,0.0,1.425
13,300sc,29,0.0,1.475
13,300sc,30,0.0,1.525
13,300sc,31,0.0,1.575
13,300sc,32,0.0,1.625
13,300sc,33,0.0,1.675
13,300sc,34,0.0,1.725
13,300sc,35,0.0,1.775
13,600sc,0,,0.025
13,600sc,1,,0.07500000000000001
13,600sc,2,,0.125
13,600sc,3,,0.17500000000000002
13,600sc,4,,0.225
13,600sc,5,,0.275
13,600sc,6,,0.32500000000000007
13,600sc,7,,0.37500000000000006
13,600sc,8,,0.42500000000000004
13,600sc,9,,0.47500000000000003
13,600sc,10,,0.525
13,600sc,11,,0.5750000000000001
13,600sc,12,,0.6250000000000001
13,600sc,13,,0.675
13,600sc,14,,0.7250000000000001
13,600sc,15,,0.775
13,600sc,16,,0.8250000000000001
13,600sc,17,,0.8750000000000001
13,600sc,18,,0.925
13,600sc,19,,0.9750000000000001
13,600sc,20,,1.025
13,600sc,21,,1.075
13,600sc,22,,1.125
13,600sc,23,,1.175
13,600sc,24,,1.225
13,600sc,25,,1.275
13,600sc,26,,1.325
13,600sc,27,,1.375
13,600sc,28,,1.425
13,600sc,29,,1.475
13,600sc,30,,1.525
13,600sc,31,,1.575
13,600sc,32,,1.625
13,600sc,33,,1.675
13,600sc,34,,1.725
13,600sc,35,,1.775
13,900sc,0,,0.025
13,900sc,1,,0.07500000000000001
13,900sc,2,,0.125
13,900sc,3,,0.17500000000000002
13,900sc,4,,0.225
13,900sc,5,,0.275
13,900sc,6,,0.32500000000000007
13,900sc,7,,0.37500000000000006
13,900sc,8,,0.42500000000000004
13,900sc,9,,0.47500000000000003
13,900sc,10,,0.525
13,900sc,11,,0.5750000000000001
13,900sc,12,,0.6250000000000001
13,900sc,13,,0.675
13,900sc,14,,0.7250000000000001
13,900sc,15,,0.775
13,900sc,16,,0.8250000000000001
13,900sc,17,,0.8750000000000001
13,900sc,18,,0.925
13,900sc,19,,0.9750000000000001
13,900sc,20,,1.025
13,900sc,21,,1.075
13,900sc,22,,1.125
13,900sc,23,,1.175
13,900sc,24,,1.225
13,900sc,25,,1.275
13,900sc,26,,1.325
13,900sc,27,,1.375
13,900sc,28,,1.425
13,900sc,29,,1.475
13,900sc,30,,1.525
13,900sc,31,,1.575
13,900sc,32,,1.625
13,900sc,33,,1.675
13,900sc,34,,1.725
13,900sc,35,,1.775
14,300sc,0,,0.025
14,300sc,1,,0.07500000000000001
14,300sc,2,,0.125
14,300sc,3,,0.17500000000000002
14,300sc,4,,0.225
14,300sc,5,,0.275
14,300sc,6,,0.32500000000000007
14,300sc,7,,0.37500000000000006
14,300sc,8,,0.42500000000000004
14,300sc,9,,0.47500000000000003
14,300sc,10,,0.525
14,300sc,11,,0.5750000000000001
14,300sc,12,,0.6250000000000001
14,300sc,13,,0.675
14,300sc,14,,0.7250000000000001
14,300sc,15,,0.775
14,300sc,16,,0.8250000000000001
14,300sc,17,,0.8750000000000001
14,300sc,18,,0.925
14,300sc,19,,0.9750000000000001
14,300sc,20,,1.025
14,300sc,21,,1.075
14,300sc,22,,1.125
14,300sc,23,,1.175
14,300sc,24,,1.225
14,300sc,25,,1.275
14,300sc,26,,1.325
14,300sc,27,,1.375
14,300sc,28,,1.425
14,300sc,29,,1.475
14,300sc,30,,1.525
14,300sc,31,,1.575
14,300sc,32,,1.625
14,300sc,33,,1.675
14,300sc,34,,1.725
14,300sc,35,,1.775
14,600sc,0,,0.025
14,600sc,1,,0.07500000000000001
14,600sc,2,,0.125
14,600sc,3,,0.17500000000000002
14,600sc,4,,0.225
14,600sc,5,,0.275
14,600sc,6,,0.32500000000000007
14,600sc,7,,0.37500000000000006
14,600sc,8,,0.42500000000000004
14,600sc,9,,0.47500000000000003
14,600sc,10,,0.525
14,600sc,11,,0.5750000000000001
14,600sc,12,,0.6250000000000001
14,600sc,13,,0.675
14,600sc,14,,0.7250000000000001
14,600sc,15,,0.775
14,600sc,16,,0.8250000000000001
14,600sc,17,,0.8750000000000001
14,600sc,18,,0.925
14,600sc,19,,0.9750000000000001
14,600sc,20,,1.025
14,600sc,21,,1.075
14,600sc,22,,1.125
14,600sc,23,,1.175
14,600sc,24,,1.225
14,600sc,25,,1.275
14,600sc,26,,1.325
14,600sc,27,,1.375
14,600sc,28,,1.425
14,600sc,29,,1.475
14,600sc,30,,1.525
14,600sc,31,,1.575
14,600sc,32,,1.625
14,600sc,33,,1.675
14,600sc,34,,1.725
14,600sc,35,,1.775
14,900sc,0,,0.025
14,900sc,1,,0.07500000000000001
14,900sc,2,,0.125
14,900sc,3,,0.17500000000000002
14,900sc,4,,0.225
14,900sc,5,,0.275
14,900sc,6,,0.32500000000000007
14,900sc,7,,0.37500000000000006
14,900sc,8,,0.42500000000000004
14,900sc,9,,0.47500000000000003
14,900sc,10,,0.525
14,900sc,11,,0.5750000000000001
14,900sc,12,,0.6250000000000001
14,900sc,13,,0.675
14,900sc,14,,0.7250000000000001
14,900sc,15,,0.775
14,900sc,16,,0.8250000000000001
14,900sc,17,,0.8750000000000001
14,900sc,18,,0.925
14,900sc,19,,0.9750000000000001
14,900sc,20,,1.025
14,900sc,21,,1.075
14,900sc,22,,1.125
14,900sc,23,,1.175
14,900sc,24,,1.225
14,900sc,25,,1.275
14,900sc,26,,1.325
14,900sc,27,,1.375
14,900sc,28,,1.425
14,900sc,29,,1.475
14,900sc,30,,1.525
14,900sc,31,,1.575
14,900sc,32,,1.625
14,900sc,33,,1.675
14,900sc,34,,1.725
14,900sc,35,,1.775
15,300sc,0,,0.025
15,300sc,1,,0.07500000000000001
15,300sc,2,,0.125
15,300sc,3,,0.17500000000000002
15,300sc,4,,0.225
15,300sc,5,,0.275
15,300sc,6,,0.32500000000000007
15,300sc,7,,0.37500000000000006
15,300sc,8,,0.42500000000000004
15,300sc,9,,0.47500000000000003
15,300sc,10,,0.525
15,300sc,11,,0.5750000000000001
15,300sc,12,,0.6250000000000001
15,300sc,13,,0.675
15,300sc,14,,0.7250000000000001
15,300sc,15,,0.775
15,300sc,16,,0.8250000000000001
15,300sc,17,,0.8750000000000001
15,300sc,18,,0.925
15,300sc,19,,0.9750000000000001
15,300sc,20,,1.025
15,300sc,21,,1.075
15,300sc,22,,1.125
15,300sc,23,,1.175
15,300sc,24,,1.225
15,300sc,25,,1.275
15,300sc,26,,1.325
15,300sc,27,,1.375
15,300sc,28,,1.425
15,300sc,29,,1.475
15,300sc,30,,1.525
15,300sc,31,,1.575
15,300sc,32,,1.625
15,300sc,33,,1.675
15,300sc,34,,1.725
15,300sc,35,,1.775
15,600sc,0,,0.025
15,600sc,1,,0.07500000000000001
15,600sc,2,,0.125
15,600sc,3,,0.17500000000000002
15,600sc,4,,0.225
15,600sc,5,,0.275
15,600sc,6,,0.32500000000000007
15,600sc,7,,0.37500000000000006
15,600sc,8,,0.42500000000000004
15,600sc,9,,0.47500000000000003
15,600sc,10,,0.525
15,600sc,11,,0.5750000000000001
15,600sc,12,,0.6250000000000001
15,600sc,13,,0.675
15,600sc,14,,0.7250000000000001
15,600sc,15,,0.775
15,600sc,16,,0.8250000000000001
