data,condition,animal
0.3074939999999948,300ms,1508
0.15842599999999152,300ms,1508
0.4338839999999884,300ms,1508
0.38590799999993664,300ms,1508
0.20457499999989892,300ms,1508
0.2842789999998985,300ms,1508
0.29568399999992323,300ms,1508
0.2997669999999317,300ms,1508
0.45376099999994324,300ms,1508
0.26426200000007327,300ms,1508
0.35812300000007724,300ms,1508
0.44346300000009364,300ms,1508
0.29967600000010464,300ms,1508
0.22658400000013046,300ms,1508
0.19822100000061482,300ms,1508
0.31116400000061617,300ms,1508
0.21490700000063612,300ms,1508
0.37418200000064417,300ms,1508
0.20807200000066928,300ms,1508
0.25968400000067504,300ms,1508
0.19715500000069142,300ms,1508
0.29629600000069445,300ms,1508
0.230527000000734,300ms,1508
0.379240000000749,300ms,1508
0.2777010000007465,300ms,1508
0.3662810000007539,300ms,1508
0.3281150000007642,300ms,1508
0.20545200000077557,300ms,1508
0.3204370000007941,300ms,1508
0.20833700000082445,300ms,1508
0.09299600000082364,300ms,1508
0.2583950000008599,300ms,1508
0.5543990000010126,300ms,1508
0.7795070000004216,600ms,1508
0.33878200000043535,600ms,1508
0.4801720000004366,600ms,1508
0.35750900000044794,600ms,1508
0.873855000000475,600ms,1508
0.3896830000005025,600ms,1508
0.895467000000508,600ms,1508
0.8573010000005183,600ms,1508
0.23702000000054113,600ms,1508
0.24638400000054617,600ms,1508
0.30855800000057343,600ms,1508
0.18878000000057682,600ms,1508
0.529652000000624,600ms,1508
0.655199000000664,600ms,1508
0.5419000000006804,600ms,1508
0.6093560000006732,600ms,1508
0.3205830000006813,600ms,1508
0.5095030000007341,600ms,1508
0.5956860000007396,600ms,1508
0.4307750000007786,600ms,1508
0.396692000000769,600ms,1508
0.8232600000008006,600ms,1508
0.2651530000008506,600ms,1508
0.6705970000008392,600ms,1508
0.38830300000086027,600ms,1508
0.6024300000008793,600ms,1508
0.26732700000093246,600ms,1508
0.48265200000093955,600ms,1508
0.67037300000095,600ms,1508
0.5160240000009821,600ms,1508
0.3669560000009824,600ms,1508
0.4925030000009656,600ms,1508
0.6022070000009876,600ms,1508
0.400328000001025,600ms,1508
0.5311570000010306,600ms,1508
0.5052390000010405,600ms,1508
0.23470600000104014,600ms,1508
0.32856700000110095,600ms,1508
0.9680640000011067,600ms,1508
0.3993950000011637,600ms,1508
0.34538600000115594,600ms,1508
0.26497100000119644,600ms,1508
0.5278260000011983,600ms,1508
0.581166000001474,600ms,1508
0.8281780000015146,600ms,1508
0.8269790000015291,600ms,1508
0.7624080000015283,600ms,1508
0.6344640000015147,600ms,1508
0.48011500000154683,600ms,1508
0.29288100000155737,600ms,1508
0.6443160000015951,600ms,1508
0.8913270000015814,600ms,1508
0.8056320000015944,600ms,1508
0.7146560000016393,600ms,1508
0.9616670000016256,600ms,1508
0.3413860000016484,600ms,1508
0.6095220000016752,600ms,1508
0.7878800000016781,600ms,1508
0.010365000001684166,600ms,1508
0.6495699999999829,900ms,1508
1.383638000000019,900ms,1508
0.3378399999993462,900ms,1508
0.03148900000053345,900ms,1508
0.28663799999999995,300ms,1530
0.1882540000000006,300ms,1530
0.0707620000000011,300ms,1530
0.3211220000000008,300ms,1530
0.2370700000000019,300ms,1530
0.1721280000000016,300ms,1530
0.22184100000000218,300ms,1530
0.2811090000000025,300ms,1530
0.3403770000000037,300ms,1530
0.21243200000000328,300ms,1530
0.17331700000000438,300ms,1530
0.2851350000000057,300ms,1530
0.38739800000000457,300ms,1530
0.24228400000000683,300ms,1530
0.30155200000000804,300ms,1530
0.2767680000000041,300ms,1530
0.3188670000000009,300ms,1530
0.23675599999999974,300ms,1530
0.14508999999999617,300ms,1530
0.3094579999999958,300ms,1530
0.17957399999999168,300ms,1530
0.22644899999998813,300ms,1530
0.16060999999998415,300ms,1530
0.41290999999998235,300ms,1530
0.3594619999999793,300ms,1530
0.2343549999999759,300ms,1530
0.2649589999999762,300ms,1530
0.05580099999997046,300ms,1530
0.24883299999996922,300ms,1530
0.0683379999999616,300ms,1530
0.3951349999999607,300ms,1530
0.3131689999999523,300ms,1530
0.23881799999994513,300ms,1530
