data,condition,animal
0.1879718684807301,600_600,labels_ap_1041
0.2572157596371767,600_600,labels_ap_1041
0.1177689773242605,600_600,labels_ap_1041
0.33066414512472875,600_600,labels_ap_1041
0.6034823628117749,600_600,labels_ap_1041
0.04886924716553187,300_300,labels_ap_1041
0.3757259501133774,300_300,labels_ap_1041
0.28617546485260625,300_300,labels_ap_1041
0.16945124716553117,300_300,labels_ap_1041
0.010709761904760029,300_300,labels_ap_1041
0.27967019727891085,300_300,labels_ap_1041
0.24661290022675786,300_300,labels_ap_1041
0.278320009070292,300_300,labels_ap_1041
0.23530500907029506,300_300,labels_ap_1041
0.4013038208616777,300_300,labels_ap_1041
0.25559644444444274,300_300,labels_ap_1041
0.3634287414965982,300_300,labels_ap_1041
0.28188764172335823,300_300,labels_ap_1041
0.2612427505669075,300_300,labels_ap_1041
0.28708145351473036,300_300,labels_ap_1041
0.32874526530613934,300_300,labels_ap_1041
0.39525104761902696,300_300,labels_ap_1041
0.22923707709749408,300_300,labels_ap_1041
0.21787529478457657,300_300,labels_ap_1041
0.3315231065759434,300_300,labels_ap_1041
0.2133958095238171,300_300,labels_ap_1041
0.29437651247165775,300_300,labels_ap_1041
0.46108965079363884,300_300,labels_ap_1041
0.311292977324257,300_300,labels_ap_1041
0.2603460566893432,300_300,labels_ap_1041
0.13499916553286084,300_300,labels_ap_1041
0.18146660090701516,300_300,labels_ap_1041
0.30238589795916937,300_300,labels_ap_1041
0.27553530385486624,300_300,labels_ap_1041
0.3265748480725392,300_300,labels_ap_1041
0.6267957619047602,900_900,labels_ap_1041
0.2875785442176859,900_900,labels_ap_1041
0.38125705895691553,900_900,labels_ap_1041
0.9636640589569154,900_900,labels_ap_1041
0.3513300589569148,900_900,labels_ap_1041
0.3051706031746022,900_900,labels_ap_1041
1.4372646031745973,900_900,labels_ap_1041
0.4553423061224464,900_900,labels_ap_1041
1.2602413061224453,900_900,labels_ap_1041
0.25835071201813875,900_900,labels_ap_1041
0.45813430612244943,900_900,labels_ap_1041
0.2786960385487518,900_900,labels_ap_1041
0.4836205532879774,900_900,labels_ap_1041
1.0984092562358256,900_900,labels_ap_1041
0.5123277210884396,900_900,labels_ap_1041
0.26883837414963807,900_900,labels_ap_1041
0.8991158888888862,900_900,labels_ap_1041
0.10696659183672352,900_900,labels_ap_1041
1.0034805918367198,900_900,labels_ap_1041
1.2914503242630389,900_900,labels_ap_1041
0.28335302721087885,900_900,labels_ap_1041
0.4813962448979652,900_900,labels_ap_1041
0.24547794784579935,900_900,labels_ap_1041
1.1747119478458075,900_900,labels_ap_1041
0.6588097301587368,900_900,labels_ap_1041
0.8761466507936291,900_900,labels_ap_1041
0.475956759637171,900_900,labels_ap_1041
0.3747071950113252,900_900,labels_ap_1041
0.9767451950113184,900_900,labels_ap_1041
1.109725442176881,900_900,labels_ap_1041
0.23631103628116534,900_900,labels_ap_1041
0.2552674421768586,900_900,labels_ap_1041
0.41404665986391365,900_900,labels_ap_1041
0.559401580498843,900_900,labels_ap_1041
0.5394322834467005,900_900,labels_ap_1041
0.4956887981859097,900_900,labels_ap_1041
0.01764650113378252,900_900,labels_ap_1041
0.09376877097505343,600_600,labels_ap_1508
